tt0015935,18-30,7.0
tt0015935,30-45,6.8
tt0015935,45+,6.0
tt0015935,0-18,
tt0015935,18-30,7.0
tt0015935,30-45,6.8
tt0015935,45+,6.0
tt0016004,0-18,
tt0016004,18-30,7.3
tt0016004,30-45,7.3
tt0016004,45+,7.4
tt0016005,0-18,
tt0016005,18-30,6.8
tt0016005,30-45,6.7
tt0016005,45+,6.3
tt0016005,0-18,
tt0016005,18-30,6.8
tt0016005,30-45,6.7
tt0016005,45+,6.3
tt0016006,0-18,
tt0016006,18-30,5.5
tt0016006,30-45,6.2
tt0016006,45+,4.2
tt0016013,0-18,
tt0016013,18-30,7.1
tt0016013,30-45,7.2
tt0016013,45+,7.3
tt0016013,0-18,
tt0016013,18-30,7.1
tt0016013,30-45,7.2
tt0016013,45+,7.3
tt0016013,0-18,
tt0016013,18-30,7.1
tt0016013,30-45,7.2
tt0016013,45+,7.3
tt0016023,0-18,
tt0016023,18-30,4.4
tt0016023,30-45,6.9
tt0016023,45+,4.8
tt0016023,0-18,
tt0016023,18-30,4.4
tt0016023,30-45,6.9
tt0016023,45+,4.8
tt0016028,0-18,3.0
tt0016028,18-30,6.9
tt0016028,30-45,6.9
tt0016028,45+,6.5
tt0016028,0-18,3.0
tt0016028,18-30,6.9
tt0016028,30-45,6.9
tt0016028,45+,6.5
tt0016029,0-18,
tt0016029,18-30,7.1
tt0016029,30-45,7.0
tt0016029,45+,7.0
tt0016029,0-18,
tt0016029,18-30,7.1
tt0016029,30-45,7.0
tt0016029,45+,7.0
tt0016029,0-18,
tt0016029,18-30,7.1
tt0016029,30-45,7.0
tt0016029,45+,7.0
tt0016039,0-18,8.0
tt0016039,18-30,7.1
tt0016039,30-45,7.0
tt0016039,45+,7.0
tt0016039,0-18,8.0
tt0016039,18-30,7.1
tt0016039,30-45,7.0
tt0016039,45+,7.0
tt0016039,0-18,8.0
tt0016039,18-30,7.1
tt0016039,30-45,7.0
tt0016039,45+,7.0
tt0016104,0-18,9.0
tt0016104,18-30,7.6
tt0016104,30-45,7.3
tt0016104,45+,7.1
tt0016104,0-18,9.0
tt0016104,18-30,7.6
tt0016104,30-45,7.3
tt0016104,45+,7.1
tt0016123,0-18,7.0
tt0016123,18-30,6.3
tt0016123,30-45,6.4
tt0016123,45+,6.1
tt0016123,0-18,7.0
tt0016123,18-30,6.3
tt0016123,30-45,6.4
tt0016123,45+,6.1
tt0016123,0-18,7.0
tt0016123,18-30,6.3
tt0016123,30-45,6.4
tt0016123,45+,6.1
tt0016142,0-18,
tt0016142,18-30,5.8
tt0016142,30-45,6.1
tt0016142,45+,6.9
tt0016185,0-18,
tt0016185,18-30,7.4
tt0016185,30-45,7.2
tt0016185,45+,6.8
tt0016185,0-18,
tt0016185,18-30,7.4
tt0016185,30-45,7.2
tt0016185,45+,6.8
tt0016201,0-18,
tt0016201,18-30,6.2
tt0016201,30-45,6.0
tt0016201,45+,6.3
tt0016201,0-18,
tt0016201,18-30,6.2
tt0016201,30-45,6.0
tt0016201,45+,6.3
tt0016201,0-18,
tt0016201,18-30,6.2
tt0016201,30-45,6.0
tt0016201,45+,6.3
tt0016205,0-18,
tt0016205,18-30,6.0
tt0016205,30-45,7.1
tt0016205,45+,6.6
tt0016205,0-18,
tt0016205,18-30,6.0
tt0016205,30-45,7.1
tt0016205,45+,6.6
tt0016205,0-18,
tt0016205,18-30,6.0
tt0016205,30-45,7.1
tt0016205,45+,6.6
tt0016220,0-18,7.7
tt0016220,18-30,7.7
tt0016220,30-45,7.5
tt0016220,45+,7.7
tt0016226,0-18,
tt0016226,18-30,6.7
tt0016226,30-45,5.7
tt0016226,45+,6.3
tt0016226,0-18,
tt0016226,18-30,6.7
tt0016226,30-45,5.7
tt0016226,45+,6.3
tt0016226,0-18,
tt0016226,18-30,6.7
tt0016226,30-45,5.7
tt0016226,45+,6.3
tt0016230,0-18,4.7
tt0016230,18-30,5.8
tt0016230,30-45,5.9
tt0016230,45+,6.2
tt0016230,0-18,4.7
tt0016230,18-30,5.8
tt0016230,30-45,5.9
tt0016230,45+,6.2
tt0016232,0-18,
tt0016232,18-30,7.5
tt0016232,30-45,7.3
tt0016232,45+,6.7
tt0016240,0-18,
tt0016240,18-30,6.7
tt0016240,30-45,6.6
tt0016240,45+,7.1
tt0016241,0-18,
tt0016241,18-30,
tt0016241,30-45,3.1
tt0016241,45+,3.6
tt0016241,0-18,
tt0016241,18-30,
tt0016241,30-45,3.1
tt0016241,45+,3.6
tt0016258,0-18,
tt0016258,18-30,7.4
tt0016258,30-45,6.9
tt0016258,45+,7.1
tt0016258,0-18,
tt0016258,18-30,7.4
tt0016258,30-45,6.9
tt0016258,45+,7.1
tt0016276,0-18,
tt0016276,18-30,6.4
tt0016276,30-45,6.6
tt0016276,45+,6.6
tt0016276,0-18,
tt0016276,18-30,6.4
tt0016276,30-45,6.6
tt0016276,45+,6.6
tt0016276,0-18,
tt0016276,18-30,6.4
tt0016276,30-45,6.6
tt0016276,45+,6.6
tt0016288,0-18,
tt0016288,18-30,6.3
tt0016288,30-45,5.8
tt0016288,45+,6.7
tt0016288,0-18,
tt0016288,18-30,6.3
tt0016288,30-45,5.8
tt0016288,45+,6.7
tt0016288,0-18,
tt0016288,18-30,6.3
tt0016288,30-45,5.8
tt0016288,45+,6.7
tt0016294,0-18,
tt0016294,18-30,7.1
tt0016294,30-45,6.8
tt0016294,45+,6.9
tt0016294,0-18,
tt0016294,18-30,7.1
tt0016294,30-45,6.8
tt0016294,45+,6.9
tt0016294,0-18,
tt0016294,18-30,7.1
tt0016294,30-45,6.8
tt0016294,45+,6.9
tt0016308,0-18,5.0
tt0016308,18-30,6.2
tt0016308,30-45,6.6
tt0016308,45+,6.8
tt0016309,0-18,
tt0016309,18-30,7.7
tt0016309,30-45,4.4
tt0016309,45+,3.2
tt0016309,0-18,
tt0016309,18-30,7.7
tt0016309,30-45,4.4
tt0016309,45+,3.2
tt0016310,0-18,
tt0016310,18-30,6.6
tt0016310,30-45,6.7
tt0016310,45+,6.4
tt0016332,0-18,7.0
tt0016332,18-30,8.0
tt0016332,30-45,7.9
tt0016332,45+,8.0
tt0016332,0-18,7.0
tt0016332,18-30,8.0
tt0016332,30-45,7.9
tt0016332,45+,8.0
tt0016338,0-18,
tt0016338,18-30,6.3
tt0016338,30-45,6.1
tt0016338,45+,6.3
tt0016338,0-18,
tt0016338,18-30,6.3
tt0016338,30-45,6.1
tt0016338,45+,6.3
tt0016338,0-18,
tt0016338,18-30,6.3
tt0016338,30-45,6.1
tt0016338,45+,6.3
tt0016377,0-18,
tt0016377,18-30,2.0
tt0016377,30-45,4.2
tt0016377,45+,4.0
tt0016392,0-18,7.0
tt0016392,18-30,6.1
tt0016392,30-45,6.2
tt0016392,45+,6.6
tt0016394,0-18,
tt0016394,18-30,6.4
tt0016394,30-45,6.8
tt0016394,45+,6.4
tt0016395,0-18,
tt0016395,18-30,7.5
tt0016395,30-45,6.9
tt0016395,45+,7.1
tt0016461,0-18,
tt0016461,18-30,5.7
tt0016461,30-45,6.3
tt0016461,45+,6.7
tt0016473,0-18,
tt0016473,18-30,7.0
tt0016473,30-45,7.2
tt0016473,45+,7.3
tt0016473,0-18,
tt0016473,18-30,7.0
tt0016473,30-45,7.2
tt0016473,45+,7.3
tt0016473,0-18,
tt0016473,18-30,7.0
tt0016473,30-45,7.2
tt0016473,45+,7.3
tt0016480,0-18,
tt0016480,18-30,6.1
tt0016480,30-45,6.4
tt0016480,45+,7.0
tt0016481,0-18,7.0
tt0016481,18-30,7.4
tt0016481,30-45,7.3
tt0016481,45+,7.6
tt0016481,0-18,7.0
tt0016481,18-30,7.4
tt0016481,30-45,7.3
tt0016481,45+,7.6
tt0016481,0-18,7.0
tt0016481,18-30,7.4
tt0016481,30-45,7.3
tt0016481,45+,7.6
tt0016491,0-18,
tt0016491,18-30,7.7
tt0016491,30-45,7.6
tt0016491,45+,7.7
tt0016491,0-18,
tt0016491,18-30,7.7
tt0016491,30-45,7.6
tt0016491,45+,7.7
tt0016491,0-18,
tt0016491,18-30,7.7
tt0016491,30-45,7.6
tt0016491,45+,7.7
tt0016493,0-18,
tt0016493,18-30,5.6
tt0016493,30-45,6.9
tt0016493,45+,6.5
tt0016493,0-18,
tt0016493,18-30,5.6
tt0016493,30-45,6.9
tt0016493,45+,6.5
tt0016493,0-18,
tt0016493,18-30,5.6
tt0016493,30-45,6.9
tt0016493,45+,6.5
tt0016544,0-18,
tt0016544,18-30,4.1
tt0016544,30-45,5.1
tt0016544,45+,5.2
tt0016544,0-18,
tt0016544,18-30,4.1
tt0016544,30-45,5.1
tt0016544,45+,5.2
tt0016544,0-18,
tt0016544,18-30,4.1
tt0016544,30-45,5.1
tt0016544,45+,5.2
tt0016545,0-18,
tt0016545,18-30,5.6
tt0016545,30-45,6.0
tt0016545,45+,5.6
tt0016545,0-18,
tt0016545,18-30,5.6
tt0016545,30-45,6.0
tt0016545,45+,5.6
tt0016545,0-18,
tt0016545,18-30,5.6
tt0016545,30-45,6.0
tt0016545,45+,5.6
tt0016548,0-18,
tt0016548,18-30,7.2
tt0016548,30-45,6.7
tt0016548,45+,7.1
tt0016548,0-18,
tt0016548,18-30,7.2
tt0016548,30-45,6.7
tt0016548,45+,7.1
tt0016559,0-18,
tt0016559,18-30,6.5
tt0016559,30-45,6.6
tt0016559,45+,7.3
tt0016560,0-18,
tt0016560,18-30,5.6
tt0016560,30-45,6.2
tt0016560,45+,4.7
tt0016560,0-18,
tt0016560,18-30,5.6
tt0016560,30-45,6.2
tt0016560,45+,4.7
tt0016560,0-18,
tt0016560,18-30,5.6
tt0016560,30-45,6.2
tt0016560,45+,4.7
tt0016563,0-18,
tt0016563,18-30,6.2
tt0016563,30-45,6.5
tt0016563,45+,6.6
tt0016627,0-18,
tt0016627,18-30,6.9
tt0016627,30-45,7.0
tt0016627,45+,6.8
tt0016627,0-18,
tt0016627,18-30,6.9
tt0016627,30-45,7.0
tt0016627,45+,6.8
tt0016629,0-18,
tt0016629,18-30,6.5
tt0016629,30-45,6.5
tt0016629,45+,6.5
tt0016629,0-18,
tt0016629,18-30,6.5
tt0016629,30-45,6.5
tt0016629,45+,6.5
tt0016630,0-18,5.0
tt0016630,18-30,7.0
tt0016630,30-45,7.1
tt0016630,45+,7.1
tt0016630,0-18,5.0
tt0016630,18-30,7.0
tt0016630,30-45,7.1
tt0016630,45+,7.1
tt0016630,0-18,5.0
tt0016630,18-30,7.0
tt0016630,30-45,7.1
tt0016630,45+,7.1
tt0016634,0-18,
tt0016634,18-30,6.6
tt0016634,30-45,6.6
tt0016634,45+,7.1
tt0016634,0-18,
tt0016634,18-30,6.6
tt0016634,30-45,6.6
tt0016634,45+,7.1
tt0016634,0-18,
tt0016634,18-30,6.6
tt0016634,30-45,6.6
tt0016634,45+,7.1
tt0016640,0-18,
tt0016640,18-30,7.1
tt0016640,30-45,6.5
tt0016640,45+,6.4
tt0016640,0-18,
tt0016640,18-30,7.1
tt0016640,30-45,6.5
tt0016640,45+,6.4
tt0016640,0-18,
tt0016640,18-30,7.1
tt0016640,30-45,6.5
tt0016640,45+,6.4
tt0016643,0-18,
tt0016643,18-30,8.0
tt0016643,30-45,5.7
tt0016643,45+,6.4
tt0016643,0-18,
tt0016643,18-30,8.0
tt0016643,30-45,5.7
tt0016643,45+,6.4
tt0016643,0-18,
tt0016643,18-30,8.0
tt0016643,30-45,5.7
tt0016643,45+,6.4
tt0016646,0-18,
tt0016646,18-30,7.2
tt0016646,30-45,6.6
tt0016646,45+,4.6
tt0016646,0-18,
tt0016646,18-30,7.2
tt0016646,30-45,6.6
tt0016646,45+,4.6
tt0016654,0-18,4.0
tt0016654,18-30,7.0
tt0016654,30-45,7.0
tt0016654,45+,7.1
tt0016654,0-18,4.0
tt0016654,18-30,7.0
tt0016654,30-45,7.0
tt0016654,45+,7.1
tt0016655,0-18,
tt0016655,18-30,6.5
tt0016655,30-45,6.7
tt0016655,45+,6.8
tt0016655,0-18,
tt0016655,18-30,6.5
tt0016655,30-45,6.7
tt0016655,45+,6.8
tt0016655,0-18,
tt0016655,18-30,6.5
tt0016655,30-45,6.7
tt0016655,45+,6.8
tt0016664,0-18,
tt0016664,18-30,5.8
tt0016664,30-45,5.3
tt0016664,45+,5.7
tt0016664,0-18,
tt0016664,18-30,5.8
tt0016664,30-45,5.3
tt0016664,45+,5.7
tt0016669,0-18,
tt0016669,18-30,7.8
tt0016669,30-45,7.3
tt0016669,45+,7.1
tt0016669,0-18,
tt0016669,18-30,7.8
tt0016669,30-45,7.3
tt0016669,45+,7.1
tt0016672,0-18,
tt0016672,18-30,4.8
tt0016672,30-45,5.2
tt0016672,45+,5.0
tt0016672,0-18,
tt0016672,18-30,4.8
tt0016672,30-45,5.2
tt0016672,45+,5.0
tt0016690,0-18,
tt0016690,18-30,6.4
tt0016690,30-45,6.4
tt0016690,45+,6.1
tt0016690,0-18,
tt0016690,18-30,6.4
tt0016690,30-45,6.4
tt0016690,45+,6.1
tt0016690,0-18,
tt0016690,18-30,6.4
tt0016690,30-45,6.4
tt0016690,45+,6.1
tt0016691,0-18,
tt0016691,18-30,6.1
tt0016691,30-45,6.7
tt0016691,45+,6.8
tt0016691,0-18,
tt0016691,18-30,6.1
tt0016691,30-45,6.7
tt0016691,45+,6.8
tt0016762,0-18,
tt0016762,18-30,6.0
tt0016762,30-45,6.1
tt0016762,45+,6.9
tt0016804,0-18,
tt0016804,18-30,7.1
tt0016804,30-45,6.9
tt0016804,45+,7.1
tt0016804,0-18,
tt0016804,18-30,7.1
tt0016804,30-45,6.9
tt0016804,45+,7.1
tt0016822,0-18,
tt0016822,18-30,7.3
tt0016822,30-45,6.6
tt0016822,45+,6.5
tt0016822,0-18,
tt0016822,18-30,7.3
tt0016822,30-45,6.6
tt0016822,45+,6.5
tt0016827,0-18,
tt0016827,18-30,3.0
tt0016827,30-45,7.1
tt0016827,45+,3.5
tt0016827,0-18,
tt0016827,18-30,3.0
tt0016827,30-45,7.1
tt0016827,45+,3.5
tt0016832,0-18,
tt0016832,18-30,6.9
tt0016832,30-45,6.5
tt0016832,45+,7.2
tt0016832,0-18,
tt0016832,18-30,6.9
tt0016832,30-45,6.5
tt0016832,45+,7.2
tt0016847,0-18,7.2
tt0016847,18-30,8.2
tt0016847,30-45,8.1
tt0016847,45+,8.1
tt0016847,0-18,7.2
tt0016847,18-30,8.2
tt0016847,30-45,8.1
tt0016847,45+,8.1
tt0016847,0-18,7.2
tt0016847,18-30,8.2
tt0016847,30-45,8.1
tt0016847,45+,8.1
tt0016854,0-18,
tt0016854,18-30,6.4
tt0016854,30-45,6.3
tt0016854,45+,6.7
tt0016871,0-18,5.0
tt0016871,18-30,5.8
tt0016871,30-45,6.2
tt0016871,45+,5.5
tt0016884,0-18,5.0
tt0016884,18-30,7.7
tt0016884,30-45,7.6
tt0016884,45+,7.7
tt0016884,0-18,5.0
tt0016884,18-30,7.7
tt0016884,30-45,7.6
tt0016884,45+,7.7
tt0016895,0-18,10.0
tt0016895,18-30,7.6
tt0016895,30-45,7.4
tt0016895,45+,7.4
tt0016895,0-18,10.0
tt0016895,18-30,7.6
tt0016895,30-45,7.4
tt0016895,45+,7.4
tt0016895,0-18,10.0
tt0016895,18-30,7.6
tt0016895,30-45,7.4
tt0016895,45+,7.4
tt0016914,0-18,
tt0016914,18-30,6.7
tt0016914,30-45,6.8
tt0016914,45+,7.0
tt0016939,0-18,
tt0016939,18-30,5.4
tt0016939,30-45,6.1
tt0016939,45+,6.5
tt0016947,0-18,
tt0016947,18-30,6.6
tt0016947,30-45,6.6
tt0016947,45+,6.5
tt0016947,0-18,
tt0016947,18-30,6.6
tt0016947,30-45,6.6
tt0016947,45+,6.5
tt0016947,0-18,
tt0016947,18-30,6.6
tt0016947,30-45,6.6
tt0016947,45+,6.5
tt0016953,0-18,
tt0016953,18-30,6.8
tt0016953,30-45,6.6
tt0016953,45+,6.8
tt0016971,0-18,
tt0016971,18-30,7.0
tt0016971,30-45,5.9
tt0016971,45+,6.0
tt0017004,0-18,
tt0017004,18-30,6.3
tt0017004,30-45,6.4
tt0017004,45+,6.5
tt0017004,0-18,
tt0017004,18-30,6.3
tt0017004,30-45,6.4
tt0017004,45+,6.5
tt0017004,0-18,
tt0017004,18-30,6.3
tt0017004,30-45,6.4
tt0017004,45+,6.5
tt0017028,0-18,
tt0017028,18-30,7.0
tt0017028,30-45,6.6
tt0017028,45+,6.9
tt0017028,0-18,
tt0017028,18-30,7.0
tt0017028,30-45,6.6
tt0017028,45+,6.9
tt0017029,0-18,
tt0017029,18-30,5.9
tt0017029,30-45,6.9
tt0017029,45+,6.6
tt0017048,0-18,5.8
tt0017048,18-30,7.6
tt0017048,30-45,7.5
tt0017048,45+,7.0
tt0017048,0-18,5.8
tt0017048,18-30,7.6
tt0017048,30-45,7.5
tt0017048,45+,7.0
tt0017075,0-18,7.0
tt0017075,18-30,7.4
tt0017075,30-45,7.3
tt0017075,45+,7.2
tt0017075,0-18,7.0
tt0017075,18-30,7.4
tt0017075,30-45,7.3
tt0017075,45+,7.2
tt0017075,0-18,7.0
tt0017075,18-30,7.4
tt0017075,30-45,7.3
tt0017075,45+,7.2
tt0017082,0-18,
tt0017082,18-30,4.9
tt0017082,30-45,5.9
tt0017082,45+,6.8
tt0017082,0-18,
tt0017082,18-30,4.9
tt0017082,30-45,5.9
tt0017082,45+,6.8
tt0017082,0-18,
tt0017082,18-30,4.9
tt0017082,30-45,5.9
tt0017082,45+,6.8
tt0017096,0-18,5.5
tt0017096,18-30,6.4
tt0017096,30-45,6.8
tt0017096,45+,6.7
tt0017096,0-18,5.5
tt0017096,18-30,6.4
tt0017096,30-45,6.8
tt0017096,45+,6.7
tt0017096,0-18,5.5
tt0017096,18-30,6.4
tt0017096,30-45,6.8
tt0017096,45+,6.7
tt0017103,0-18,
tt0017103,18-30,5.9
tt0017103,30-45,6.6
tt0017103,45+,6.9
tt0017103,0-18,
tt0017103,18-30,5.9
tt0017103,30-45,6.6
tt0017103,45+,6.9
tt0017103,0-18,
tt0017103,18-30,5.9
tt0017103,30-45,6.6
tt0017103,45+,6.9
tt0017119,0-18,
tt0017119,18-30,6.9
tt0017119,30-45,6.7
tt0017119,45+,7.0
tt0017120,0-18,
tt0017120,18-30,6.2
tt0017120,30-45,6.6
tt0017120,45+,6.9
tt0017120,0-18,
tt0017120,18-30,6.2
tt0017120,30-45,6.6
tt0017120,45+,6.9
tt0017128,0-18,7.0
tt0017128,18-30,7.4
tt0017128,30-45,7.6
tt0017128,45+,7.5
tt0017136,0-18,8.3
tt0017136,18-30,8.3
tt0017136,30-45,8.2
tt0017136,45+,8.3
tt0017136,0-18,8.3
tt0017136,18-30,8.3
tt0017136,30-45,8.2
tt0017136,45+,8.3
tt0017159,0-18,
tt0017159,18-30,6.5
tt0017159,30-45,6.8
tt0017159,45+,6.8
tt0017159,0-18,
tt0017159,18-30,6.5
tt0017159,30-45,6.8
tt0017159,45+,6.8
tt0017159,0-18,
tt0017159,18-30,6.5
tt0017159,30-45,6.8
tt0017159,45+,6.8
tt0017184,0-18,
tt0017184,18-30,6.0
tt0017184,30-45,5.1
tt0017184,45+,5.9
tt0017195,0-18,
tt0017195,18-30,7.0
tt0017195,30-45,7.2
tt0017195,45+,6.6
tt0017196,0-18,5.0
tt0017196,18-30,6.7
tt0017196,30-45,6.7
tt0017196,45+,6.8
tt0017196,0-18,5.0
tt0017196,18-30,6.7
tt0017196,30-45,6.7
tt0017196,45+,6.8
tt0017198,0-18,
tt0017198,18-30,3.0
tt0017198,30-45,5.7
tt0017198,45+,4.9
tt0017198,0-18,
tt0017198,18-30,3.0
tt0017198,30-45,5.7
tt0017198,45+,4.9
tt0017198,0-18,
tt0017198,18-30,3.0
tt0017198,30-45,5.7
tt0017198,45+,4.9
tt0017226,0-18,
tt0017226,18-30,5.0
tt0017226,30-45,6.7
tt0017226,45+,6.7
tt0017226,0-18,
tt0017226,18-30,5.0
tt0017226,30-45,6.7
tt0017226,45+,6.7
tt0017271,0-18,7.0
tt0017271,18-30,7.7
tt0017271,30-45,7.8
tt0017271,45+,7.3
tt0017293,0-18,
tt0017293,18-30,7.2
tt0017293,30-45,7.4
tt0017293,45+,6.1
tt0017329,0-18,
tt0017329,18-30,5.8
tt0017329,30-45,6.6
tt0017329,45+,6.8
tt0017338,0-18,
tt0017338,18-30,5.8
tt0017338,30-45,5.8
tt0017338,45+,6.3
tt0017350,0-18,
tt0017350,18-30,7.9
tt0017350,30-45,7.5
tt0017350,45+,7.6
tt0017354,0-18,
tt0017354,18-30,6.3
tt0017354,30-45,6.4
tt0017354,45+,6.5
tt0017354,0-18,
tt0017354,18-30,6.3
tt0017354,30-45,6.4
tt0017354,45+,6.5
tt0017354,0-18,
tt0017354,18-30,6.3
tt0017354,30-45,6.4
tt0017354,45+,6.5
tt0017374,0-18,
tt0017374,18-30,6.0
tt0017374,30-45,5.9
tt0017374,45+,5.9
tt0017374,0-18,
tt0017374,18-30,6.0
tt0017374,30-45,5.9
tt0017374,45+,5.9
tt0017378,0-18,
tt0017378,18-30,6.3
tt0017378,30-45,6.5
tt0017378,45+,7.1
tt0017382,0-18,
tt0017382,18-30,6.7
tt0017382,30-45,6.5
tt0017382,45+,7.0
tt0017382,0-18,
tt0017382,18-30,6.7
tt0017382,30-45,6.5
tt0017382,45+,7.0
tt0017409,0-18,
tt0017409,18-30,7.0
tt0017409,30-45,7.1
tt0017409,45+,7.1
tt0017410,0-18,
tt0017410,18-30,6.9
tt0017410,30-45,6.2
tt0017410,45+,6.0
tt0017416,0-18,
tt0017416,18-30,6.4
tt0017416,30-45,6.6
tt0017416,45+,6.7
tt0017416,0-18,
tt0017416,18-30,6.4
tt0017416,30-45,6.6
tt0017416,45+,6.7
tt0017416,0-18,
tt0017416,18-30,6.4
tt0017416,30-45,6.6
tt0017416,45+,6.7
tt0017419,0-18,7.0
tt0017419,18-30,4.7
tt0017419,30-45,6.8
tt0017419,45+,5.9
tt0017419,0-18,7.0
tt0017419,18-30,4.7
tt0017419,30-45,6.8
tt0017419,45+,5.9
tt0017423,0-18,
tt0017423,18-30,7.0
tt0017423,30-45,7.3
tt0017423,45+,7.4
tt0017437,0-18,7.0
tt0017437,18-30,6.5
tt0017437,30-45,6.5
tt0017437,45+,6.9
tt0017438,0-18,
tt0017438,18-30,6.5
tt0017438,30-45,7.0
tt0017438,45+,6.8
tt0017438,0-18,
tt0017438,18-30,6.5
tt0017438,30-45,7.0
tt0017438,45+,6.8
tt0017448,0-18,
tt0017448,18-30,6.9
tt0017448,30-45,7.1
tt0017448,45+,7.2
tt0017449,0-18,
tt0017449,18-30,6.7
tt0017449,30-45,7.0
tt0017449,45+,6.9
tt0017449,0-18,
tt0017449,18-30,6.7
tt0017449,30-45,7.0
tt0017449,45+,6.9
tt0017463,0-18,8.0
tt0017463,18-30,7.6
tt0017463,30-45,7.5
tt0017463,45+,7.5
tt0017463,0-18,8.0
tt0017463,18-30,7.6
tt0017463,30-45,7.5
tt0017463,45+,7.5
tt0017480,0-18,
tt0017480,18-30,6.8
tt0017480,30-45,6.8
tt0017480,45+,6.9
tt0017480,0-18,
tt0017480,18-30,6.8
tt0017480,30-45,6.8
tt0017480,45+,6.9
tt0017483,0-18,
tt0017483,18-30,5.5
tt0017483,30-45,6.4
tt0017483,45+,5.9
tt0017483,0-18,
tt0017483,18-30,5.5
tt0017483,30-45,6.4
tt0017483,45+,5.9
tt0017483,0-18,
tt0017483,18-30,5.5
tt0017483,30-45,6.4
tt0017483,45+,5.9
tt0017519,0-18,6.0
tt0017519,18-30,8.0
tt0017519,30-45,6.1
tt0017519,45+,6.7
tt0017519,0-18,6.0
tt0017519,18-30,8.0
tt0017519,30-45,6.1
tt0017519,45+,6.7
tt0017534,0-18,
tt0017534,18-30,6.4
tt0017534,30-45,6.9
tt0017534,45+,6.2
tt0017534,0-18,
tt0017534,18-30,6.4
tt0017534,30-45,6.9
tt0017534,45+,6.2
tt0017534,0-18,
tt0017534,18-30,6.4
tt0017534,30-45,6.9
tt0017534,45+,6.2
tt0017540,0-18,
tt0017540,18-30,5.6
tt0017540,30-45,6.8
tt0017540,45+,7.0
tt0017540,0-18,
tt0017540,18-30,5.6
tt0017540,30-45,6.8
tt0017540,45+,7.0
tt0017540,0-18,
tt0017540,18-30,5.6
tt0017540,30-45,6.8
tt0017540,45+,7.0
tt0017567,0-18,
tt0017567,18-30,6.8
tt0017567,30-45,6.8
tt0017567,45+,7.1
tt0017567,0-18,
tt0017567,18-30,6.8
tt0017567,30-45,6.8
tt0017567,45+,7.1
tt0017567,0-18,
tt0017567,18-30,6.8
tt0017567,30-45,6.8
tt0017567,45+,7.1
tt0017619,0-18,
tt0017619,18-30,7.3
tt0017619,30-45,8.9
tt0017619,45+,5.4
tt0017619,0-18,
tt0017619,18-30,7.3
tt0017619,30-45,8.9
tt0017619,45+,5.4
tt0017621,0-18,
tt0017621,18-30,5.6
tt0017621,30-45,6.0
tt0017621,45+,6.4
tt0017621,0-18,
tt0017621,18-30,5.6
tt0017621,30-45,6.0
tt0017621,45+,6.4
tt0017621,0-18,
tt0017621,18-30,5.6
tt0017621,30-45,6.0
tt0017621,45+,6.4
tt0017632,0-18,
tt0017632,18-30,6.2
tt0017632,30-45,6.5
tt0017632,45+,5.1
tt0017632,0-18,
tt0017632,18-30,6.2
tt0017632,30-45,6.5
tt0017632,45+,5.1
tt0017653,0-18,
tt0017653,18-30,6.9
tt0017653,30-45,7.1
tt0017653,45+,7.1
tt0017662,0-18,
tt0017662,18-30,5.3
tt0017662,30-45,6.9
tt0017662,45+,7.1
tt0017662,0-18,
tt0017662,18-30,5.3
tt0017662,30-45,6.9
tt0017662,45+,7.1
tt0017662,0-18,
tt0017662,18-30,5.3
tt0017662,30-45,6.9
tt0017662,45+,7.1
tt0017667,0-18,
tt0017667,18-30,6.9
tt0017667,30-45,7.0
tt0017667,45+,6.6
tt0017667,0-18,
tt0017667,18-30,6.9
tt0017667,30-45,7.0
tt0017667,45+,6.6
tt0017667,0-18,
tt0017667,18-30,6.9
tt0017667,30-45,7.0
tt0017667,45+,6.6
tt0017726,0-18,
tt0017726,18-30,6.5
tt0017726,30-45,6.7
tt0017726,45+,6.7
tt0017735,0-18,
tt0017735,18-30,5.7
tt0017735,30-45,6.7
tt0017735,45+,6.9
tt0017735,0-18,
tt0017735,18-30,5.7
tt0017735,30-45,6.7
tt0017735,45+,6.9
tt0017736,0-18,
tt0017736,18-30,6.7
tt0017736,30-45,6.9
tt0017736,45+,6.5
tt0017736,0-18,
tt0017736,18-30,6.7
tt0017736,30-45,6.9
tt0017736,45+,6.5
tt0017739,0-18,7.0
tt0017739,18-30,7.1
tt0017739,30-45,7.1
tt0017739,45+,7.1
tt0017739,0-18,7.0
tt0017739,18-30,7.1
tt0017739,30-45,7.1
tt0017739,45+,7.1
tt0017739,0-18,7.0
tt0017739,18-30,7.1
tt0017739,30-45,7.1
tt0017739,45+,7.1
tt0017750,0-18,
tt0017750,18-30,7.2
tt0017750,30-45,7.1
tt0017750,45+,7.0
tt0017750,0-18,
tt0017750,18-30,7.2
tt0017750,30-45,7.1
tt0017750,45+,7.0
tt0017750,0-18,
tt0017750,18-30,7.2
tt0017750,30-45,7.1
tt0017750,45+,7.0
tt0017751,0-18,
tt0017751,18-30,6.3
tt0017751,30-45,6.3
tt0017751,45+,6.9
tt0017751,0-18,
tt0017751,18-30,6.3
tt0017751,30-45,6.3
tt0017751,45+,6.9
tt0017765,0-18,6.0
tt0017765,18-30,7.1
tt0017765,30-45,7.1
tt0017765,45+,7.1
tt0017765,0-18,6.0
tt0017765,18-30,7.1
tt0017765,30-45,7.1
tt0017765,45+,7.1
